dt,chain,token_type,asset_id,address,source_chain,source_chain_id,source,usd_value,dt_updated
2024-07-16,arbitrum,canonical,usdt-tether-usd,0xdAC17F958D2ee523a2206206994597C13D831ec7,ethereum,1,canonical,2574495692.25,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,usdc-usd-coin,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,ethereum,1,canonical,249420654.73,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,zrx-0x-protocol-token,0xE41d2489571d322189246DaFA5ebDe1F4699F498,ethereum,1,canonical,3080.1,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,1inch-1inch-token,0x111111111117dC0aa78b770fA6A738034120C302,ethereum,1,canonical,3350.89,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,aave-aave-token,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,ethereum,1,canonical,2258800.39,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,acx-across-protocol-token,0x44108f0223A3C3028F5Fe7AEC7f9bb2E66beF82F,ethereum,1,canonical,184298.9,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,aevo-aevo,0xB528edBef013aff855ac3c50b381f253aF13b997,ethereum,1,canonical,163.25,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,alusd-alchemix-usd,0xBC6DA0FE9aD5f3b0d58160288917AA56653660E9,ethereum,1,canonical,9.71,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,aleph-aleph.im-v2,0x27702a26126e0B3702af63Ee09aC4d1A084EF628,ethereum,1,canonical,328.8,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,ankr-ankr-network,0x8290333ceF9e6D528dD5618Fb97a76f268f3EDD4,ethereum,1,canonical,8227.01,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,ankreth-ankr-staked-eth,0xE95A203B1a91a908F9B9CE46459d101078c2c3cb,ethereum,1,canonical,148.38,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,ape-apecoin,0x4d224452801ACEd8B2F0aebE155379bb5D594381,ethereum,1,canonical,7977.89,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,apex-apex-token,0x52A8845DF664D76C69d2EEa607CD793565aF42B8,ethereum,1,canonical,28226195.09,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,api3-api3,0x0b38210ea11411557c13457D4dA7dC6ea731B88a,ethereum,1,canonical,217.98,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,bal-balancer,0xba100000625a3754423978a60c9317c58a424e3D,ethereum,1,canonical,2037244.25,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,bnt-bancor-network-token,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,ethereum,1,canonical,449.14,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,bat-basic-attention-token,0x0D8775F648430679A709E98d2b0Cb6250d2887EF,ethereum,1,canonical,95.2,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,bico-biconomy-token,0xF17e65822b568B3903685a7c9F496CF7656Cc6C2,ethereum,1,canonical,319781.94,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,bit-bitdao,0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5,ethereum,1,canonical,713.38,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,blur-blur,0x5283D291DBCF85356A21bA090E6db59121208b44,ethereum,1,canonical,5566.9,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,busd-binance-usd,0x4Fabb145d64652a948d72533023f6E7A623C7C53,ethereum,1,canonical,61972.81,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,ctsi-cartesi-token,0x491604c0FDF08347Dd1fa4Ee062a822A5DD06B5D,ethereum,1,canonical,551.78,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,celr-celertoken,0x4F9254C83EB525f9FCf346490bbb3ed28a81C667,ethereum,1,canonical,56213.78,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,xcn-chain,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,ethereum,1,canonical,0.15,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,link-chainlink-token,0x514910771AF9Ca656af840dff83E8264EcF986CA,ethereum,1,canonical,60276198.35,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,cvc-civic,0x41e5560054824eA6B0732E656E3Ad64E20e94E45,ethereum,1,canonical,11.43,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,cbeth-coinbase-wrapped-staked-eth,0xBe9895146f7AF43049ca1c1AE358B0541Ea49704,ethereum,1,canonical,2850326.77,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,comp-compound,0xc00e94Cb662C3520282E6f5717214004A7f26888,ethereum,1,canonical,547309.63,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,next-connext,0xFE67A4450907459c3e1FFf623aA927dD4e28c67a,ethereum,1,canonical,93.78,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,people-constitutiondao,0x7A58c0Be72BE218B41C608b7Fe7C5bB630736C71,ethereum,1,canonical,147.23,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,cvxcrv-convex-crv,0x62B9c7356A2Dc64a1969e19C23e4f579F9810Aa7,ethereum,1,canonical,0.01,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,cvx-convex-token,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,ethereum,1,canonical,2802.39,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,coti-coti-token,0xDDB3422497E61e13543BeA06989C0789117555c5,ethereum,1,canonical,1243.87,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,cro-cro,0xA0b73E1Ff0B80914AB6fe0444E65848C4C34450b,ethereum,1,canonical,65.42,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,crv-curve-dao-token,0xD533a949740bb3306d119CC777fa900bA034cd52,ethereum,1,canonical,3903686.79,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,crvusd-curve.fi-usd-stablecoin,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,ethereum,1,canonical,25210829.33,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,dao-dao-maker,0x0f51bb10119727a7e5eA3538074fb341F56B09Ad,ethereum,1,canonical,107.48,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,mana-decentraland-mana,0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,ethereum,1,canonical,838.9,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,usdd-decentralized-usd,0x0C10bF8FcB7Bf5412187A595ab97a3609160b5c6,ethereum,1,canonical,166925.73,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,dpi-defipulse-index,0x1494CA1F11D487c2bBe4543E90080AeBa4BA3C2b,ethereum,1,canonical,8602.0,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,dvf-deversifi-token,0xDDdddd4301A082e62E84e43F474f044423921918,ethereum,1,canonical,2509.25,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,dextf-dextf-token,0x5F64Ab1544D28732F0A24F4713c2C8ec0dA089f0,ethereum,1,canonical,17.26,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,dfx-dfx-token,0x888888435FDe8e7d4c54cAb67f206e4199454c60,ethereum,1,canonical,11900.54,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,dht-dhedge-dao-token,0xca1207647Ff814039530D7d35df0e1Dd2e91Fa84,ethereum,1,canonical,7646.55,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,elon-dogelon,0x761D38e5ddf6ccf6Cf7c55759d5210750B5D60F3,ethereum,1,canonical,5129.62,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,dola-dola-usd-stablecoin,0x865377367054516e17014CcdED1e7d814EDC9ce4,ethereum,1,canonical,3039597.55,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,dpx-dopex-governance-token,0xEec2bE5c91ae7f8a338e1e5f3b5DE49d07AfdC81,ethereum,1,canonical,9272904.5,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,dydx-dydx,0x92D6C1e31e14520e676a687F0a93788B716BEff5,ethereum,1,canonical,1195.62,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,exrd-e-radix,0x6468e79A80C0eaB0F9A2B574c8d5bC374Af59414,ethereum,1,canonical,26.03,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,ena-ena,0x57e114B691Db790C35207b2e685D4A43181e6061,ethereum,1,canonical,53.63,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,enj-enjin-coin,0xF629cBd94d3791C9250152BD8dfBDF380E2a3B9c,ethereum,1,canonical,184.4,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,eqb-equilibria-token,0xfE80D611c6403f70e5B1b9B722D2B3510B740B2B,ethereum,1,canonical,8220892.58,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,elg-escointoken,0xA2085073878152aC3090eA13D1e41bD69e60Dc99,ethereum,1,canonical,9.14,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,eeth-ether.fi-eth,0x35fA164735182de50811E8e2E824cFb9B6118ac2,ethereum,1,canonical,233.96,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,ethfi-ether.fi-governance-token,0xFe0c30065B384F05761f15d0CC899D4F9F9Cc0eB,ethereum,1,canonical,132505.57,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,ens-ethereum-name-service,0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72,ethereum,1,canonical,108889.87,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,ethx-ethx,0xA35b1B31Ce002FBF2058D22F30f95D405200A15b,ethereum,1,canonical,357.74,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,eura-eura-(previously-ageur),0x1a7e4e63778B4f12a199C062f3eFdD288afCBce8,ethereum,1,canonical,97.51,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,eurt-euro-tether,0xC581b735A1688071A1746c968e0798D642EDE491,ethereum,1,canonical,1.56,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,ftm-fantom-token,0x4E15361FD6b4BB609Fa63C81A2be19d873717870,ethereum,1,canonical,5509.96,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,fet-fetch,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,ethereum,1,canonical,2758.66,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,fore-fore-protocol,0xB2ee0aDBe0EF1281025d0676511bB1df14600f4D,ethereum,1,canonical,988608.54,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,frax-frax,0x853d955aCEf822Db058eb8505911ED77F175b99e,ethereum,1,canonical,23159.82,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,frxeth-frax-ether,0x5E8422345238F34275888049021821E8E08CAa1f,ethereum,1,canonical,33484.87,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,fpi-frax-price-index,0x5Ca135cB8527d76e932f34B5145575F9d8cbE08E,ethereum,1,canonical,2491.96,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,fxs-frax-share,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,ethereum,1,canonical,25.53,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,gala-gala,0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA,ethereum,1,canonical,5460.61,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,gene-genomesdao,0x21413c119b0C11C5d96aE1bD328917bC5C8ED67E,ethereum,1,canonical,507916.58,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,gno-gnosis-token,0x6810e776880C02933D47DB1b9fc05908e5386b96,ethereum,1,canonical,81953.08,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,gob-goons-of-balatroon,0x830eB1204380E9c44434Db8700257025358707c6,ethereum,1,canonical,769316.07,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,gohm-governance-ohm,0x0ab87046fBb341D058F17CBC4c1133F25a20a52f,ethereum,1,canonical,3381.19,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,govi-govi,0xeEAA40B28A2d1b0B08f6f97bB1DD4B75316c6107,ethereum,1,canonical,1028304.6,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,grt-graph-token,0xc944E90C64B2c07662A292be6244BDf05Cda44a7,ethereum,1,canonical,108526.56,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,hegic-hegic,0x584bC13c7D411c00c01A62e8019472dE68768430,ethereum,1,canonical,13429160.58,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,hot-holotoken,0x6c6EE5e31d828De241282B9606C8e98Ea48526E2,ethereum,1,canonical,606062.06,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,hop-hop,0xc5102fE9359FD9a28f877a67E36B0F050d81a3CC,ethereum,1,canonical,942.74,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,ilv-illuvium,0x767FE9EDC9E0dF98E07454847909b5E959D7ca0E,ethereum,1,canonical,10534.74,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,imx-immutable-x,0xF57e7e7C23978C3cAEC3C3548E3D615c346e79fF,ethereum,1,canonical,10608.99,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,inj-injective-token,0xe28b3B32B6c345A34Ff64674606124Dd5Aceca30,ethereum,1,canonical,2254.37,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,knc-kyber-network-crystal-v2,0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202,ethereum,1,canonical,344046.13,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,ldo-lido-dao-token,0x5A98FcBEA516Cf06857215779Fd812CA3beF1B32,ethereum,1,canonical,1718639.91,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,looks-looksrare-token,0xf4d2888d29D722226FafA5d9B24F9164c092421E,ethereum,1,canonical,809.28,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,lrc-loopringcoin-v2,0xBBbbCA6A901c926F240b89EacB641d8Aec7AEafD,ethereum,1,canonical,4011.95,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,lords-lords,0x686f2404e77Ab0d9070a46cdfb0B7feCDD2318b0,ethereum,1,canonical,45819.7,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,lqty-lqty,0x6DEA81C8171D0bA574754EF6F8b412F2Ed88c54D,ethereum,1,canonical,128841.75,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,lyxe-lukso-token,0xA8b919680258d369114910511cc87595aec0be6D,ethereum,1,canonical,2.11,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,lusd-lusd-stablecoin,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,ethereum,1,canonical,649066.18,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,lyra-lyra-token,0x01BA67AAC7f75f647D94220Cc98FB30FCc5105Bf,ethereum,1,canonical,21246.37,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,magic-magic,0xB0c7a3Ba49C7a6EaBa6cD4a96C55a1391070Ac9A,ethereum,1,canonical,157612660.24,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,mim-magic-internet-money,0x99D8a9C45b2ecA8864373A26D1459e3Dff1e17F3,ethereum,1,canonical,994.16,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,mkr-maker,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,ethereum,1,canonical,378263.59,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,mnt-mantle,0x3c3a81e81dc49A522A592e7622A7E711c06bf354,ethereum,1,canonical,265.3,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,mask-mask-network,0x69af81e73A73B40adF4f3d4223Cd9b1ECE623074,ethereum,1,canonical,247.35,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,matic-matic-token,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,ethereum,1,canonical,408504.6,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,metis-metis-token,0x9E32b13ce7f2E80A01932B42553652E053D6ed8e,ethereum,1,canonical,672.69,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,usdm-mountain-protocol-usd,0x59D9356E565Ab3A36dD77763Fc0d87fEaf85508C,ethereum,1,canonical,2513.81,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,mxc-mxctoken,0x5Ca381bBfb58f0092df149bD3D243b08B9a8386e,ethereum,1,canonical,8.41,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,myria-myria,0xA0Ef786Bf476fE0810408CaBA05E536aC800ff86,ethereum,1,canonical,44.82,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,nexo-nexo,0xB62132e35a6c13ee1EE0f84dC5d40bad8d815206,ethereum,1,canonical,1360310.15,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,ocean-ocean-token,0x967da4048cD07aB37855c090aAF366e4ce1b9F48,ethereum,1,canonical,37736.96,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,ohm-olympus,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,ethereum,1,canonical,1019.82,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,omg-omgtoken,0xd26114cd6EE289AccF82350c8d8487fedB8A0C07,ethereum,1,canonical,0.09,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,omi-omi-token,0xeD35af169aF46a02eE13b9d79Eb57d6D68C1749e,ethereum,1,canonical,0.56,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,pbx-paribus,0xD528cf2E081f72908e086F8800977df826B5a483,ethereum,1,canonical,578208.87,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,paxg-paxos-gold,0x45804880De22913dAFE09f4980848ECE6EcbAf78,ethereum,1,canonical,72001.12,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,peas-peapods,0x02f92800F57BCD74066F5709F1Daa1A4302Df875,ethereum,1,canonical,3142.16,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,pendle-pendle,0x808507121B80c02388fAd14726482e061B8da827,ethereum,1,canonical,132540250.86,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,pepe-pepe,0x6982508145454Ce325dDbE47a25d4ec3d2311933,ethereum,1,canonical,159490.96,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,perp-perpetual,0xbC396689893D065F41bc2C6EcbeE5e0085233447,ethereum,1,canonical,5488.18,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,poly-polymath,0x9992eC3cF6A55b00978cdDF2b27BC6882d88D1eC,ethereum,1,canonical,185.54,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,powr-powerledger,0x595832F8FC6BF59c85C527fEC3740A1b7a361269,ethereum,1,canonical,0.0,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,premia-premia,0x6399C842dD2bE3dE30BF99Bc7D1bBF6Fa3650E70,ethereum,1,canonical,2876345.09,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,pyr-pyr-token,0x430EF9263E76DAE63c84292C3409D61c598E9682,ethereum,1,canonical,114.74,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,qnt-quant,0x4a220E6096B25EADb88358cb44068A3248254675,ethereum,1,canonical,2547.25,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,raca-radio-caca-v2,0x12BB890508c125661E03b09EC06E404bc9289040,ethereum,1,canonical,66.4,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,rai-rai-reflex-index,0x03ab458634910AaD20eF5f1C8ee96F1D6ac54919,ethereum,1,canonical,20170.77,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,rgt-rari-governance-token,0xD291E7a03283640FDc51b121aC401383A46cC623,ethereum,1,canonical,226.25,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,rndr-render-token,0x6De037ef9aD2725EB40118Bb1702EBb27e4Aeb24,ethereum,1,canonical,135582.05,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,ezeth-renzo-restaked-eth,0xbf5495Efe5DB9ce00f80364C8B423567e58d2110,ethereum,1,canonical,6681.3,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,ren-republic-token,0x408e41876cCCDC0F92210600ef50372656052a38,ethereum,1,canonical,1055.59,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,req-request-token,0x8f8221aFbB33998d8584A2B05749bA73c37a938a,ethereum,1,canonical,22.93,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,rsr-reserve-rights,0x320623b8E4fF03373931769A31Fc52A4E78B5d70,ethereum,1,canonical,470983.68,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,reth-rocket-pool-eth,0xae78736Cd615f374D3085123A210448E74Fc6393,ethereum,1,canonical,39240879.15,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,rpl-rocket-pool-protocol,0xD33526068D116cE69F19A9ee46F0bd304F21A51f,ethereum,1,canonical,215596.7,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,rseth-rseth,0xA1290d69c65A6Fe4DF752f95823fae25cB99e5A7,ethereum,1,canonical,34.84,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,rss3-rss3,0xc98D64DA73a6616c42117b582e832812e7B8D57F,ethereum,1,canonical,8564.11,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,rsweth-rsweth,0xFAe103DC9cf190eD75350761e95403b7b8aFa6c0,ethereum,1,canonical,30816.66,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,sand-sand,0x3845badAde8e6dFF049820680d1F14bD3903a5d0,ethereum,1,canonical,258.63,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,sdai-savings-dai,0x83F20F44975D03b1b09e64809B757c47f942BEeA,ethereum,1,canonical,221.02,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,shib-shiba-inu,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,ethereum,1,canonical,7519.3,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,silo-silo-governance-token,0x6f80310CA7F2C654691D1383149Fa1A57d8AB1f8,ethereum,1,canonical,5202798.42,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,agix-singularitynet-token,0x5B7533812759B45C2B44C19e320ba2cD2681b542,ethereum,1,canonical,1455.47,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,skl-skale,0x00c83aeCC790e8a4453e5dD3B0B4b3680501a7A7,ethereum,1,canonical,49.4,2024-07-16 00:16:36.860208+00:00
2024-07-16,arbitrum,canonical,spell-spell-token,0x090185f2135308BaD17527004364eBcC2D37e5F6,ethereum,1,canonical,840990.33,2024-07-16 00:16:36.860208+00:00
